,ZIPCODE,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
89,10460,210272,60266.0,30.8,24086.0,13186.0,24747.0,41.062954236219426,8084.0,52182
90,10461,903154,50255.0,38.1,55332.0,28443.0,7278.0,14.482141080489503,23975.0,26280
91,10462,593057,78725.0,35.1,48315.0,23628.0,15589.0,19.801841854557,17569.0,61156
92,10463,400793,71657.0,37.7,56568.0,31875.0,12278.0,17.13440417544692,30893.0,40764
93,10464,38448,4300.0,47.5,76917.0,40808.0,178.0,4.1395348837209305,3262.0,1038
94,10465,487516,44950.0,40.5,73068.0,32177.0,5819.0,12.945494994438265,27291.0,17659
95,10466,287760,71645.0,35.9,44354.0,21252.0,14014.0,19.560332193453835,6235.0,65410
96,10467,2038995,103045.0,33.4,34964.0,17484.0,30353.0,29.456062885147265,20637.0,82408
97,10468,275274,75537.0,32.0,34988.0,16705.0,23568.0,31.200603677667896,10633.0,64904
98,10469,303834,71664.0,38.6,57124.0,23628.0,10244.0,14.294485376200045,13370.0,58294
99,10470,162187,14574.0,39.8,58839.0,29849.0,1795.0,12.316453959105257,6805.0,7769
100,10471,394072,21601.0,42.7,81594.0,44640.0,1987.0,9.198648210730985,15290.0,6311
101,10472,116317,68972.0,31.6,29934.0,14624.0,24401.0,35.37812445630111,12034.0,56938
102,10473,271689,61818.0,35.7,36686.0,19146.0,18220.0,29.473616098870878,21980.0,39838
103,10474,897462,12793.0,30.0,26901.0,12158.0,4955.0,38.732119127647934,1574.0,11219
104,10475,374852,44749.0,46.1,46340.0,25863.0,4648.0,10.386824286576235,7078.0,37671
105,11004,156065,14722.0,45.1,91226.0,37442.0,932.0,6.330661594891998,7286.0,7436
106,11005,12171,1926.0,80.5,63368.0,69855.0,41.0,2.1287642782969884,1907.0,19
107,11101,4723439,26505.0,35.7,51964.0,39670.0,5478.0,20.667798528579514,12794.0,13711
108,11102,345048,33750.0,33.6,56674.0,33318.0,5972.0,17.694814814814816,19623.0,14127
109,11103,304210,38861.0,33.9,62775.0,35378.0,5449.0,14.021769897841024,27142.0,11719
110,11104,283043,26102.0,38.8,57155.0,34638.0,3675.0,14.07938089035323,17314.0,8788
111,11105,601860,37297.0,34.7,62841.0,36434.0,4097.0,10.984797704909242,27733.0,9564
112,11106,432532,39409.0,36.0,56442.0,33951.0,6903.0,17.516303382476085,21854.0,17555
113,11109,20866,4964.0,31.6,133070.0,88966.0,400.0,8.058017727639001,3179.0,1785
114,11201,2974770,60061.0,35.1,109472.0,71656.0,8400.0,13.985781122525433,38567.0,21494
115,11203,988986,75920.0,39.8,46971.0,23089.0,13481.0,17.756849315068493,3475.0,72445
116,11204,452848,79332.0,34.7,47135.0,21242.0,19393.0,24.44536882972823,48426.0,30906
117,11205,646834,44818.0,29.8,47437.0,27341.0,14562.0,32.49140970145923,21252.0,23566
118,11206,684363,86486.0,29.1,31549.0,19071.0,31300.0,36.19082857341073,39767.0,46719
119,11207,499519,93251.0,32.5,35849.0,18401.0,27671.0,29.67367642170057,12698.0,80553
120,11208,335247,95715.0,31.8,37640.0,17235.0,28329.0,29.597241811628273,24511.0,71204
121,11209,597793,67822.0,40.0,65181.0,39005.0,9702.0,14.305092742767833,51294.0,16528
122,11210,341999,68435.0,34.5,59520.0,26617.0,9709.0,14.187184919997078,20260.0,48175
123,11211,1146792,99964.0,30.4,59190.0,35470.0,28796.0,28.80637029330559,76935.0,23029
124,11212,538399,86469.0,33.2,28495.0,17064.0,29835.0,34.5036949658259,4882.0,81587
125,11213,275685,65434.0,33.3,37556.0,20401.0,17111.0,26.150013754317328,13526.0,51908
126,11214,449476,91728.0,39.3,52119.0,24952.0,15917.0,17.352389673818244,48182.0,43546
127,11215,1147000,69965.0,35.3,108178.0,64040.0,5623.0,8.036875580647466,52895.0,17070
128,11216,175656,55816.0,33.9,52239.0,32291.0,11550.0,20.692991256987245,13451.0,42365
129,11217,774450,38670.0,35.5,94970.0,61845.0,4767.0,12.327385570209465,22901.0,15769
130,11218,483390,74831.0,33.3,60821.0,27647.0,16928.0,22.621640763854554,42841.0,31990
131,11219,1505077,96287.0,27.9,36573.0,15183.0,34431.0,35.75872132271231,63410.0,32877
132,11220,1145019,101006.0,32.9,40576.0,17132.0,33832.0,33.495039898619886,26415.0,74591
133,11221,170010,84034.0,31.3,43361.0,22084.0,22363.0,26.611847585501106,23951.0,60083
134,11222,887335,35695.0,34.5,73391.0,43603.0,4396.0,12.31545034318532,29256.0,6439
135,11223,535765,79730.0,35.9,44647.0,23928.0,15942.0,19.994983067854008,50499.0,29231
136,11224,226898,43444.0,46.4,31371.0,23518.0,11449.0,26.35346653162692,25657.0,17787
137,11225,136142,60323.0,34.3,48597.0,27054.0,11773.0,19.516602291000115,13819.0,46504
138,11226,291779,101787.0,34.1,45031.0,23110.0,19156.0,18.81969210213485,12784.0,89003
139,11228,221949,46164.0,39.8,63641.0,30059.0,6028.0,13.057793951997228,27447.0,18717
140,11229,548788,82914.0,40.6,55187.0,27997.0,13357.0,16.109462816894613,56556.0,26358
141,11230,778241,88933.0,34.1,43344.0,25068.0,21333.0,23.987721093407398,61733.0,27200
142,11231,570437,36302.0,36.2,84223.0,56806.0,5381.0,14.822874772739794,24286.0,12016
143,11232,713975,29387.0,33.0,47785.0,22028.0,7501.0,25.524891959029503,10808.0,18579
144,11233,149193,72159.0,33.0,35686.0,21478.0,21394.0,29.648415305090147,4827.0,67332
145,11234,721837,95546.0,39.9,75362.0,32124.0,8471.0,8.865886588658865,40757.0,54789
146,11235,911985,78237.0,43.9,45578.0,29449.0,15970.0,20.412336873857637,60703.0,17534
147,11236,438330,100049.0,37.5,60885.0,25876.0,13951.0,13.944167357994584,5437.0,94612
148,11237,601896,53678.0,30.0,46351.0,20829.0,16454.0,30.6531539923246,28141.0,25537
149,11238,360927,53992.0,35.6,75757.0,45762.0,7416.0,13.735368202696696,22757.0,31235
150,11239,124886,12468.0,47.9,24610.0,18993.0,3846.0,30.846968238691048,3821.0,8647
151,11351,0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0
152,11354,1153369,58551.0,44.2,43660.0,23503.0,12228.0,20.884357227032844,12974.0,45577
153,11355,998352,82028.0,41.9,38451.0,19277.0,18777.0,22.890964061052323,10317.0,71711
154,11356,540333,24405.0,35.8,57849.0,24489.0,3079.0,12.616267158369187,8632.0,15773
155,11357,355027,39259.0,45.1,74255.0,35391.0,2137.0,5.44333783336305,28368.0,10891
156,11358,214481,37461.0,42.6,66173.0,31790.0,3696.0,9.866260911347801,16358.0,21103
157,11359,1277,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0
158,11360,126316,19309.0,49.1,82982.0,44323.0,1213.0,6.282044642394738,12697.0,6612
159,11361,348062,29322.0,41.0,81846.0,35517.0,2279.0,7.772321124070664,14824.0,14498
160,11362,139126,18198.0,45.2,82827.0,38579.0,1297.0,7.127156830420925,9374.0,8824
161,11363,27320,7577.0,44.3,90443.0,42714.0,640.0,8.44661475518015,4584.0,2993
162,11364,103920,35068.0,44.7,70408.0,35358.0,2794.0,7.9673776662484315,14614.0,20454
163,11365,353243,44617.0,41.5,62509.0,29287.0,6154.0,13.792948875988973,15988.0,28629
164,11366,132623,14042.0,40.5,78223.0,32890.0,1890.0,13.45962113659023,6552.0,7490
165,11367,168754,42663.0,35.4,57310.0,27085.0,5554.0,13.018306260694278,24409.0,18254
166,11368,595086,112982.0,31.6,45980.0,16220.0,24189.0,21.409605069834132,46903.0,66079
167,11369,253146,37823.0,35.9,51864.0,21036.0,6337.0,16.754355815244693,9284.0,28539
168,11370,330552,34445.0,37.2,53293.0,21605.0,4749.0,13.78719698069386,13677.0,20768
169,11371,583153,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0
170,11372,333879,64109.0,39.3,52792.0,26735.0,10517.0,16.404872950755745,39641.0,24468
171,11373,765054,96616.0,37.6,45677.0,21017.0,19552.0,20.236813778256188,28730.0,67886
172,11374,487037,43158.0,43.9,55550.0,34187.0,6501.0,15.063255943278188,25900.0,17258
173,11375,910244,71159.0,41.6,72982.0,45616.0,6844.0,9.617897946851418,44992.0,26167
174,11377,708511,90883.0,37.3,51675.0,24382.0,13601.0,14.965395068384627,44454.0,46429
175,11378,998982,33270.0,38.3,61631.0,31093.0,3569.0,10.727382025849113,24882.0,8388
176,11379,179406,36082.0,43.3,75320.0,34291.0,3103.0,8.599855883820187,29305.0,6777
177,11385,614938,103372.0,35.3,60526.0,26235.0,14743.0,14.262082575552373,85096.0,18276
178,11411,48142,19300.0,44.0,81678.0,31490.0,696.0,3.606217616580311,438.0,18862
179,11412,52375,37802.0,39.3,71995.0,26554.0,3518.0,9.306385905507645,856.0,36946
180,11413,264057,42699.0,38.4,80758.0,29548.0,2971.0,6.958008384271294,1013.0,41686
181,11414,101299,28247.0,45.1,70490.0,35737.0,2998.0,10.613516479626155,22442.0,5805
182,11415,166667,19308.0,38.0,64055.0,37190.0,2330.0,12.067536772322354,11576.0,7732
183,11416,404168,27144.0,35.0,59092.0,20772.0,4518.0,16.644562334217508,7582.0,19562
184,11417,124099,31742.0,36.8,66978.0,24586.0,4792.0,15.096717283094954,12044.0,19698
185,11418,617748,39908.0,33.9,63079.0,22888.0,6534.0,16.37265711135612,15643.0,24265
186,11419,110254,51642.0,36.2,62014.0,21095.0,8196.0,15.870802834901824,6074.0,45568
187,11420,160457,50549.0,36.8,61484.0,22303.0,7017.0,13.881580248867435,8854.0,41695
188,11421,67476,43341.0,36.1,64544.0,24385.0,5545.0,12.793890311714081,20987.0,22354
189,11422,98802,33408.0,36.1,85436.0,29361.0,2576.0,7.710727969348659,2213.0,31195
190,11423,114966,31823.0,39.9,66070.0,26984.0,3138.0,9.860792508562989,4461.0,27362
191,11424,985,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0
192,11425,142,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0
193,11426,66912,19991.0,37.9,77487.0,29886.0,2123.0,10.619778900505228,8298.0,11693
194,11427,123027,22941.0,42.0,65494.0,31036.0,2112.0,9.20622466326664,6458.0,16483
195,11428,76762,19736.0,39.8,68675.0,23558.0,2058.0,10.427644912849615,4457.0,15279
196,11429,127707,26739.0,39.4,77037.0,25988.0,3201.0,11.971277908672725,1163.0,25576
197,11430,2016111,179.0,42.9,-666666666.0,6107.0,152.0,84.91620111731844,16.0,163
198,11432,626130,64686.0,35.2,52277.0,22656.0,11418.0,17.65142380113162,14659.0,50027
199,11433,179948,34703.0,33.6,45820.0,19682.0,6524.0,18.799527418378815,1480.0,33223
200,11434,533030,66279.0,36.6,57454.0,24044.0,7675.0,11.579836750705352,1839.0,64440
201,11435,335695,57627.0,35.8,55268.0,24100.0,10246.0,17.77986013500616,11556.0,46071
202,11436,33746,20136.0,35.7,66837.0,24118.0,2611.0,12.966825586015098,1463.0,18673
203,11451,1326,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0
204,11691,367992,64946.0,31.9,41190.0,18914.0,14548.0,22.400147815107935,24927.0,40019
205,11692,60780,19403.0,35.2,42333.0,21298.0,4368.0,22.511982683090245,5028.0,14375
206,11693,49180,12021.0,40.6,53829.0,28079.0,1992.0,16.571000748689794,6911.0,5110
207,11694,83790,21219.0,46.1,79145.0,41019.0,1364.0,6.428201140487299,17345.0,3874
208,11697,16467,3928.0,47.5,100909.0,46604.0,168.0,4.276985743380855,3776.0,152
,ZIPCODE,Total Annual Payroll,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Whites Alone,Non Whites
0,10001,8907912,22767.0,34.4,81445.0,77512.0,4125.0,18.118329160627223,13779.0,8988
1,10002,671500,79894.0,40.9,32966.0,26905.0,21803.0,27.289909129596715,24898.0,54996
2,10003,6887483,57068.0,32.2,97524.0,79088.0,4950.0,8.673862760215883,44052.0,13016
3,10004,11733524,3024.0,33.0,123409.0,98020.0,259.0,8.564814814814815,2341.0,683
4,10005,6761564,7570.0,28.8,121840.0,99633.0,778.0,10.277410832232496,5673.0,1897
5,10006,2300230,2950.0,31.0,121316.0,97226.0,245.0,8.305084745762711,2110.0,840
6,10007,2798122,6748.0,34.9,250001.0,173257.0,174.0,2.5785417901600476,4532.0,2216
7,10009,411148,61806.0,36.2,61154.0,44714.0,12814.0,20.732614956476716,36949.0,24857
8,10010,7860140,30708.0,35.7,100763.0,81938.0,3859.0,12.566757848117755,22225.0,8483
9,10011,4164642,52941.0,39.6,104974.0,111064.0,4549.0,8.59258419750288,41997.0,10944
10,10012,2444313,24846.0,34.5,95577.0,77712.0,2470.0,9.941238026241649,18890.0,5956
11,10013,7492878,26937.0,37.1,97228.0,96781.0,3351.0,12.440138100011136,15173.0,11764
12,10014,2774296,31835.0,37.0,109557.0,107342.0,2089.0,6.561960106800691,28432.0,3403
13,10016,9202349,50112.0,33.1,103960.0,87576.0,5226.0,10.428639846743295,36109.0,14003
14,10017,19910777,16278.0,37.3,102165.0,104324.0,1164.0,7.150755621083671,11820.0,4458
15,10018,10547799,8062.0,30.6,100298.0,76632.0,1230.0,15.256760109154056,4480.0,3582
16,10019,20099121,38752.0,39.7,90174.0,86447.0,4551.0,11.743909991742361,28092.0,10660
17,10020,5155083,0.0,,,,0.0,,0.0,0
18,10021,5170312,42142.0,40.3,109398.0,115478.0,3190.0,7.569645484314935,35454.0,6688
19,10022,21632582,29699.0,46.0,115604.0,132596.0,1505.0,5.067510690595643,25556.0,4143
20,10023,2747011,60762.0,41.8,111265.0,99916.0,4824.0,7.939172509133998,50521.0,10241
21,10024,890513,59249.0,41.5,109784.0,97669.0,4206.0,7.098853989096862,48168.0,11081
22,10025,972374,97373.0,39.3,71865.0,56151.0,15786.0,16.211886251835725,63028.0,34345
23,10026,93200,38372.0,34.3,47318.0,30904.0,10948.0,28.531220681747108,9179.0,29193
24,10027,2396356,63057.0,30.4,40013.0,27977.0,17111.0,27.135766052936233,17987.0,45070
25,10028,851563,46169.0,39.7,115485.0,111660.0,2505.0,5.425718555740865,40815.0,5354
26,10029,1896625,77857.0,33.5,31446.0,25577.0,22704.0,29.16115442413656,24972.0,52885
27,10030,79001,29530.0,34.0,32561.0,23064.0,9113.0,30.860142228242466,3850.0,25680
28,10031,123331,58912.0,33.4,38338.0,22954.0,16177.0,27.459600760456272,16271.0,42641
29,10032,0,59069.0,34.6,35979.0,19137.0,16472.0,27.886031590174202,17608.0,41461
30,10033,236063,60520.0,35.9,44595.0,23976.0,14323.0,23.666556510244547,25258.0,35262
31,10034,128458,42672.0,36.4,42522.0,22776.0,11044.0,25.88113985751781,15448.0,27224
32,10035,439353,34760.0,34.7,26764.0,19691.0,13257.0,38.138665132336016,7450.0,27310
33,10036,21494876,24127.0,37.5,70625.0,72435.0,2906.0,12.044597339080697,16138.0,7989
34,10037,190490,18041.0,37.1,37000.0,25736.0,4970.0,27.548362064187128,1926.0,16115
35,10038,3767995,20997.0,33.6,73988.0,59309.0,3920.0,18.669333714340144,10378.0,10619
36,10039,47149,25952.0,32.9,33132.0,20185.0,7800.0,30.05548705302096,3613.0,22339
37,10040,133822,45278.0,37.6,46944.0,24468.0,8684.0,19.179292371571183,17320.0,27958
38,10044,80733,12050.0,39.4,95259.0,46709.0,1182.0,9.809128630705395,6722.0,5328
39,10069,25573,5523.0,35.8,172926.0,118923.0,305.0,5.522361035669021,4194.0,1329
40,10103,1218270,0.0,,,,0.0,,0.0,0
41,10110,269615,1.0,,,,0.0,0.0,1.0,0
42,10111,702819,0.0,,,,0.0,,0.0,0
43,10112,1219019,0.0,,,,0.0,,0.0,0
44,10115,125065,0.0,,,,0.0,,0.0,0
45,10119,898246,0.0,,,,0.0,,0.0,0
46,10128,778465,62447.0,38.7,100649.0,91988.0,4817.0,7.71374125258219,50735.0,11712
47,10152,648037,0.0,,,,0.0,,0.0,0
48,10153,1652882,0.0,,,,0.0,,0.0,0
49,10154,1266413,0.0,,,,0.0,,0.0,0
50,10162,6511,1252.0,36.2,193238.0,107132.0,0.0,0.0,1188.0,64
51,10165,320174,0.0,,,,0.0,,0.0,0
52,10167,1398464,0.0,,,,0.0,,0.0,0
53,10168,317193,0.0,,,,0.0,,0.0,0
54,10169,560494,0.0,,,,0.0,,0.0,0
55,10170,560858,0.0,,,,0.0,,0.0,0
56,10171,901117,0.0,,,,0.0,,0.0,0
57,10172,1235755,0.0,,,,0.0,,0.0,0
58,10173,240940,0.0,,,,0.0,,0.0,0
59,10174,504310,0.0,,,,0.0,,0.0,0
60,10177,434469,0.0,,,,0.0,,0.0,0
61,10199,0,0.0,,,,0.0,,0.0,0
62,10271,452336,0.0,,,,0.0,,0.0,0
63,10278,0,0.0,,,,0.0,,0.0,0
64,10279,126127,0.0,,,,0.0,,0.0,0
65,10280,48718,8817.0,37.1,143636.0,90980.0,485.0,5.500737212203697,6342.0,2475
66,10282,177850,5903.0,33.0,245556.0,138381.0,140.0,2.371675419278333,4337.0,1566
67,10301,249271,39367.0,35.3,60278.0,28054.0,7671.0,19.485863794548735,22677.0,16690
68,10302,179749,18043.0,33.3,54150.0,23165.0,4593.0,25.455855456409687,10965.0,7078
69,10303,233842,24348.0,32.8,52826.0,22593.0,5726.0,23.517332019057008,9425.0,14923
70,10304,197151,41864.0,35.0,53762.0,27811.0,8354.0,19.95509268106249,21176.0,20688
71,10305,708914,41471.0,40.1,70763.0,30178.0,4559.0,10.993224180752815,32121.0,9350
72,10306,317288,54888.0,42.0,79152.0,35187.0,3643.0,6.637152018656173,48857.0,6031
73,10307,59912,15006.0,39.0,86688.0,34894.0,932.0,6.210848993735839,14143.0,863
74,10308,65208,29805.0,42.3,85814.0,36756.0,2169.0,7.27730246602919,27964.0,1841
75,10309,314197,33382.0,38.6,87536.0,37508.0,3160.0,9.466179378107963,30597.0,2785
76,10310,309396,24719.0,33.6,64724.0,27220.0,5417.0,21.91431692220559,14135.0,10584
77,10311,0,0.0,,,,0.0,,0.0,0
78,10312,202572,61105.0,41.2,87946.0,36127.0,4363.0,7.140168562310777,56462.0,4643
79,10314,802699,87524.0,41.5,78962.0,33822.0,6818.0,7.789863351766373,67603.0,19921
80,10451,1015618,47818.0,31.6,27197.0,15672.0,16458.0,34.418001589359655,7073.0,40745
81,10452,170661,75252.0,30.4,24965.0,12942.0,29924.0,39.76505607824377,11393.0,63859
82,10453,184739,79002.0,31.0,24741.0,12459.0,32209.0,40.76985392774866,7945.0,71057
83,10454,331808,38751.0,28.6,19536.0,11429.0,18699.0,48.25423860029419,9507.0,29244
84,10455,337972,39951.0,30.0,22996.0,12442.0,16044.0,40.15919501389202,5586.0,34365
85,10456,0,91737.0,29.7,22962.0,12157.0,37837.0,41.24508104690583,9587.0,82150
86,10457,596711,71015.0,29.4,24883.0,12768.0,28149.0,39.638104625783285,10081.0,60934
87,10458,509190,76276.0,29.4,24829.0,14046.0,28765.0,37.71173108186061,14790.0,61486
88,10459,152908,48269.0,28.7,23400.0,12616.0,19612.0,40.63063249704779,6021.0,42248
89,10460,200098,58676.0,30.0,23289.0,12795.0,23971.0,40.85315972458927,7456.0,51220
90,10461,902152,52435.0,37.1,52230.0,27484.0,8211.0,15.65938781348336,26077.0,26358
91,10462,542297,76114.0,35.0,45234.0,22296.0,15957.0,20.964605722994456,17709.0,58405
92,10463,395981,71238.0,38.0,55354.0,31572.0,12323.0,17.29835200314439,31893.0,39345
93,10464,38817,4532.0,48.4,75696.0,43196.0,184.0,4.060017652250662,3699.0,833
94,10465,463938,46360.0,39.3,68831.0,30235.0,6213.0,13.401639344262295,29459.0,16901
95,10466,236673,69657.0,36.1,42587.0,19944.0,14846.0,21.313005153825173,5330.0,64327
96,10467,0,99251.0,33.1,35852.0,18103.0,27541.0,27.748838802631713,19369.0,79882
97,10468,254352,72683.0,31.9,33585.0,15710.0,23516.0,32.35419561658159,9826.0,62857
98,10469,279951,72241.0,37.0,57680.0,23044.0,9165.0,12.686701457621018,14435.0,57806
99,10470,104088,14880.0,36.0,58330.0,28926.0,1801.0,12.103494623655914,6685.0,8195
100,10471,363342,21935.0,43.7,73684.0,41945.0,1787.0,8.146797355824026,15352.0,6583
101,10472,120683,69659.0,31.3,30541.0,14970.0,24007.0,34.46360125755466,10862.0,58797
102,10473,240957,59948.0,36.5,36729.0,19760.0,16166.0,26.966704477213586,14857.0,45091
103,10474,774052,12223.0,29.9,26460.0,11609.0,4657.0,38.100302708009494,3023.0,9200
104,10475,365699,44582.0,46.2,45886.0,26215.0,4437.0,9.95244717599031,7456.0,37126
105,11004,134192,14045.0,44.1,82054.0,36326.0,1221.0,8.693485226059096,6871.0,7174
106,11005,12509,2123.0,81.4,61587.0,70320.0,27.0,1.2717852096090438,2088.0,35
107,11101,4339898,25317.0,35.4,48509.0,34276.0,5351.0,21.135995576095112,12368.0,12949
108,11102,305909,35027.0,32.6,50160.0,28118.0,6471.0,18.474319810431954,20004.0,15023
109,11103,268887,38257.0,34.4,57733.0,32578.0,5494.0,14.360770577933451,28503.0,9754
110,11104,249615,26555.0,37.6,56578.0,31798.0,3667.0,13.809075503671625,17635.0,8920
111,11105,660444,36816.0,34.8,60247.0,33350.0,4960.0,13.472403302911777,27908.0,8908
112,11106,413094,38633.0,36.1,52399.0,31376.0,7718.0,19.97773923847488,22891.0,15742
113,11109,14252,4337.0,32.2,128693.0,91699.0,381.0,8.784874337099378,3097.0,1240
114,11201,2821051,56488.0,34.9,98775.0,68287.0,7599.0,13.452414672142757,36560.0,19928
115,11203,943691,77011.0,38.9,46630.0,22555.0,13120.0,17.036527249353988,3425.0,73586
116,11204,380362,80349.0,34.6,45593.0,20284.0,18287.0,22.759461847689455,52473.0,27876
117,11205,599452,43320.0,29.4,47050.0,26331.0,14264.0,32.92705447830102,20101.0,23219
118,11206,634467,83180.0,29.0,30686.0,17241.0,29653.0,35.64919451791296,37495.0,45685
119,11207,441298,93465.0,31.3,33816.0,16386.0,30716.0,32.86363879527096,14124.0,79341
120,11208,372454,92262.0,30.9,34527.0,15154.0,30863.0,33.45147514686437,26985.0,65277
121,11209,602819,72582.0,39.2,59934.0,36870.0,11274.0,15.532776721501198,54956.0,17626
122,11210,312421,67042.0,34.9,56052.0,25229.0,10082.0,15.038334178574624,21138.0,45904
123,11211,1000260,94681.0,30.1,50943.0,30557.0,29779.0,31.451928053146883,75216.0,19465
124,11212,465191,87751.0,31.7,28146.0,15814.0,30354.0,34.59105879135281,3608.0,84143
125,11213,236235,62756.0,32.8,34804.0,18635.0,17012.0,27.108164956338836,12446.0,50310
126,11214,405609,88297.0,39.5,45838.0,23134.0,16325.0,18.488736876677578,48490.0,39807
127,11215,969749,70156.0,34.6,99040.0,58737.0,5758.0,8.207423456297395,51762.0,18394
128,11216,133822,54440.0,34.4,45566.0,28134.0,11867.0,21.798310066127847,9720.0,44720
129,11217,691074,38567.0,35.4,85199.0,53380.0,5554.0,14.400912697383774,21255.0,17312
130,11218,429747,75132.0,32.5,54441.0,24828.0,16863.0,22.444497684076026,43117.0,32015
131,11219,1365295,98719.0,27.7,35083.0,14419.0,35459.0,35.91912397816023,65024.0,33695
132,11220,1106078,101715.0,32.5,38052.0,16257.0,32359.0,31.81340018679644,30019.0,71696
133,11221,150486,83773.0,31.4,39785.0,19340.0,22456.0,26.80577274300789,25132.0,58641
134,11222,773723,34580.0,33.9,66610.0,40119.0,4362.0,12.614227877385773,28948.0,5632
135,11223,507560,76651.0,37.4,40873.0,22570.0,14896.0,19.43353641831157,49726.0,26925
136,11224,197597,42698.0,46.6,27011.0,20916.0,12561.0,29.418239730198135,25758.0,16940
137,11225,118904,59613.0,33.9,43543.0,23552.0,12853.0,21.56073339707782,11230.0,48383
138,11226,263537,98299.0,35.0,42182.0,21483.0,19774.0,20.116176156420718,8820.0,89479
139,11228,181928,46059.0,39.9,62821.0,29683.0,5461.0,11.85653183959704,29592.0,16467
140,11229,480875,81351.0,40.8,51985.0,27246.0,12169.0,14.958636033976227,57047.0,24304
141,11230,645852,87064.0,34.7,41820.0,23792.0,20899.0,24.00418083249104,61335.0,25729
142,11231,485564,34605.0,35.6,83383.0,52748.0,5640.0,16.298222800173384,22981.0,11624
143,11232,672305,29452.0,31.7,44583.0,19325.0,7568.0,25.69604780660057,10777.0,18675
144,11233,120272,69637.0,33.6,34432.0,19696.0,21297.0,30.582879790915747,3242.0,66395
145,11234,684604,95610.0,38.7,67713.0,29736.0,9115.0,9.533521598159188,42374.0,53236
146,11235,694857,75622.0,44.5,42257.0,29182.0,16573.0,21.915580122186665,60986.0,14636
147,11236,414309,97714.0,37.3,60135.0,24929.0,14002.0,14.329574063082056,5620.0,92094
148,11237,481620,55258.0,29.1,42496.0,18373.0,17468.0,31.611712331246153,24772.0,30486
149,11238,304209,51959.0,34.8,69491.0,40557.0,7149.0,13.758925306491657,21444.0,30515
150,11239,99378,12943.0,41.7,27886.0,19169.0,4100.0,31.67735455458549,4205.0,8738
151,11351,0,0.0,,,,0.0,,0.0,0
152,11354,1045895,56433.0,44.2,46650.0,23833.0,10168.0,18.01782644906349,14139.0,42294
153,11355,944546,83799.0,40.9,40539.0,19811.0,18429.0,21.991909211327105,12105.0,71694
154,11356,503334,23800.0,36.0,59084.0,24417.0,2911.0,12.231092436974789,8966.0,14834
155,11357,334190,40588.0,44.8,73189.0,34857.0,2390.0,5.8884399329851185,30907.0,9681
156,11358,202211,37634.0,42.3,67277.0,30097.0,4100.0,10.894403996386247,17940.0,19694
157,11359,5190,0.0,,,,0.0,,0.0,0
158,11360,116528,19916.0,48.5,79513.0,43697.0,1274.0,6.396866840731071,13106.0,6810
159,11361,364778,30352.0,41.1,77219.0,33806.0,2450.0,8.071955719557195,15838.0,14514
160,11362,111656,17897.0,45.0,82058.0,38018.0,1450.0,8.101916522322178,9341.0,8556
161,11363,38610,7625.0,42.0,92711.0,42724.0,453.0,5.940983606557377,4299.0,3326
162,11364,85142,34902.0,43.4,72344.0,33783.0,3000.0,8.5954959601169,14824.0,20078
163,11365,325252,43138.0,41.6,58990.0,27555.0,6230.0,14.442023274143446,15693.0,27445
164,11366,103974,13146.0,41.4,71692.0,31680.0,1736.0,13.205537806176784,6608.0,6538
165,11367,150594,41582.0,34.7,54218.0,26144.0,6467.0,15.552402481843105,23349.0,18233
166,11368,506266,110385.0,31.6,45014.0,16061.0,26691.0,24.179915749422477,46108.0,64277
167,11369,196134,39862.0,35.2,54181.0,21072.0,7027.0,17.628317696051376,10242.0,29620
168,11370,372514,36271.0,35.5,54196.0,18161.0,4538.0,12.51137272200932,13735.0,22536
169,11371,0,0.0,,,,0.0,,0.0,0
170,11372,296707,63202.0,37.9,46402.0,25416.0,12476.0,19.739881649314896,38705.0,24497
171,11373,685399,100713.0,36.3,49042.0,21905.0,19865.0,19.72436527558508,38246.0,62467
172,11374,419375,41792.0,42.8,50606.0,32415.0,5403.0,12.928311638591119,26271.0,15521
173,11375,843688,69652.0,41.9,71643.0,44032.0,6021.0,8.644403606500891,44741.0,24911
174,11377,663322,88939.0,35.9,49641.0,23505.0,13962.0,15.698400026984787,42706.0,46233
175,11378,864164,30854.0,39.6,56278.0,29422.0,3626.0,11.752122901406624,23642.0,7212
176,11379,151100,35725.0,43.4,71393.0,33357.0,3473.0,9.72148355493352,30654.0,5071
177,11385,546522,100132.0,35.3,53558.0,24197.0,17346.0,17.323133463827748,81574.0,18558
178,11411,40077,19177.0,44.4,81117.0,31752.0,838.0,4.369818011159201,551.0,18626
179,11412,48274,37690.0,39.6,70709.0,25496.0,3507.0,9.304855399310162,702.0,36988
180,11413,231936,41689.0,39.3,80237.0,28580.0,2946.0,7.066612295809446,941.0,40748
181,11414,97198,28742.0,44.2,69088.0,35199.0,2544.0,8.85115858325795,24144.0,4598
